Id,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Remod/Add,bath_abv,bath_bsmt,Neighborhood,roomratio,rm_area_intr,Bsmt Qual,SalePrice
154,4,985,676.0,576.0,1994,1,1.0,NAmes,0.25,3940,TA,105000
999,7,1446,406.0,729.0,1997,3,1.0,Gilbert,0.5,8676,Gd,175000
1400,7,2022,505.0,1160.0,1977,3,0.0,ClearCr,0.375,16176,Gd,192000
2807,7,1948,434.0,847.0,2005,3,0.0,CollgCr,0.375,15584,Gd,195000
516,8,1590,676.0,768.0,2008,3,0.0,Somerst,0.5,9540,Gd,210000
1753,7,1948,434.0,847.0,2003,3,0.0,Gilbert,0.375,15584,Gd,211000
734,4,1324,240.0,672.0,1950,1,0.0,BrkSide,0.16666666666666666,7944,TA,128000
1209,6,1425,576.0,1425.0,1964,2,0.0,NAmes,0.2857142857142857,9975,TA,180500
1994,5,2337,560.0,662.0,1950,2,0.0,OldTown,0.2,23370,TA,90000
1901,5,908,512.0,822.0,1996,1,0.0,NAmes,0.25,3632,TA,138500
2413,7,1492,440.0,738.0,2006,3,0.0,Gilbert,0.375,11936,Gd,169985
2630,5,1150,288.0,1150.0,1961,1,0.0,NAmes,0.16666666666666666,6900,TA,146000
1428,7,2097,678.0,1080.0,1993,3,1.0,SawyerW,0.3333333333333333,18873,Gd,228000
1271,5,1256,311.0,1256.0,1959,2,1.0,NAmes,0.3333333333333333,7536,TA,159000
2464,8,1939,1053.0,1095.0,2006,3,0.0,Somerst,0.375,15512,Gd,266000
2653,5,1566,450.0,816.0,1950,2,0.0,OldTown,0.2857142857142857,10962,TA,139000
1505,4,784,0.0,784.0,1955,1,1.0,Edwards,0.25,3136,TA,91900
2110,8,1500,674.0,1489.0,2006,2,0.0,CollgCr,0.2857142857142857,10500,Gd,212999
2386,9,1850,772.0,1833.0,2005,2,1.0,NridgHt,0.25,14800,Ex,326000
1086,6,1515,393.0,789.0,2004,3,0.0,Gilbert,0.375,12120,Gd,179000
1574,8,1537,788.0,1518.0,2007,2,1.0,Timber,0.25,12296,Ex,294000
406,6,987,288.0,483.0,1972,2,1.0,BrDale,0.4,4935,TA,97000
2757,7,1962,868.0,1391.0,2006,3,0.0,CollgCr,0.42857142857142855,13734,Gd,239799
2559,5,1433,441.0,1251.0,1990,1,1.0,NAmes,0.14285714285714285,10031,TA,161000
1469,6,848,420.0,848.0,2003,1,1.0,CollgCr,0.3333333333333333,2544,Gd,136500
407,6,987,264.0,483.0,2007,2,0.0,BrDale,0.4,4935,TA,118000
2300,4,845,360.0,845.0,2006,1,1.0,Mitchel,0.25,3380,TA,129500
731,7,1548,672.0,952.0,2007,3,0.0,BrkSide,0.6,7740,TA,205000
2230,6,2515,484.0,2035.0,1975,3,1.0,Crawfor,0.3333333333333333,22635,TA,200624
1688,8,1694,856.0,1694.0,2007,2,0.0,NridgHt,0.2857142857142857,11858,Ex,322400
880,8,1602,810.0,1578.0,2007,2,1.0,CollgCr,0.2857142857142857,11214,Gd,293200
1074,9,1684,564.0,1684.0,2005,2,0.0,NridgHt,0.3333333333333333,10104,Ex,266000
771,6,1683,440.0,918.0,1978,3,0.0,Sawyer,0.42857142857142855,11781,TA,172500
724,5,1869,456.0,1088.0,1996,1,0.0,OldTown,0.14285714285714285,13083,TA,124900
730,6,1432,216.0,1022.0,1950,1,0.0,BrkSide,0.16666666666666666,8592,TA,149000
273,7,1414,494.0,1414.0,2004,2,0.0,CollgCr,0.3333333333333333,8484,Gd,185500
2793,8,1358,418.0,1348.0,2002,2,1.0,CollgCr,0.4,6790,Gd,220000
1789,8,1496,474.0,1496.0,2007,2,0.0,Somerst,0.2857142857142857,10472,Gd,225000
1900,6,932,306.0,932.0,1950,1,0.0,NAmes,0.25,3728,TA,124000
677,3,1040,400.0,0.0,1950,2,0.0,NAmes,0.3333333333333333,6240,NA,92900
747,5,1072,1184.0,1072.0,1950,1,1.0,BrkSide,0.2,5360,TA,126500
1038,4,864,576.0,864.0,1972,1,0.0,NAmes,0.2,4320,TA,111250
1763,8,2285,648.0,969.0,2000,3,0.0,NoRidge,0.375,18280,Gd,248000
1283,5,1117,264.0,1117.0,1963,1,0.0,NAmes,0.16666666666666666,6702,TA,136870
2803,6,848,420.0,848.0,2003,1,1.0,CollgCr,0.25,3392,Gd,133000
1927,5,1048,286.0,1048.0,1956,1,1.0,NAmes,0.16666666666666666,6288,TA,135000
1036,4,936,288.0,936.0,1969,1,0.0,NAmes,0.25,3744,Gd,111900
1237,5,1283,506.0,931.0,1980,1,1.0,NAmes,0.16666666666666666,7698,TA,140000
1375,4,1588,680.0,0.0,1959,2,0.0,ClearCr,0.2857142857142857,11116,NA,134432
1643,10,2042,724.0,1742.0,2007,2,1.0,StoneBr,0.25,16336,Ex,455000
2453,8,2526,844.0,1165.0,1994,3,1.0,NoRidge,0.375,20208,Gd,290000
2129,7,1873,597.0,988.0,1999,3,0.0,CollgCr,0.42857142857142855,13111,Gd,235500
2640,6,1416,400.0,780.0,2004,1,1.0,OldTown,0.14285714285714285,9912,TA,156500
2437,6,1664,460.0,953.0,2000,3,0.0,Gilbert,0.42857142857142855,11648,Gd,172400
1123,7,1428,480.0,1428.0,2008,2,0.0,Somerst,0.3333333333333333,8568,Gd,182000
2398,9,1792,925.0,1792.0,2006,2,1.0,NridgHt,0.3333333333333333,10752,Ex,372397
1420,6,2814,614.0,1077.0,2002,3,1.0,SawyerW,0.3333333333333333,25326,Gd,260000
2693,5,819,0.0,610.0,1950,1,0.0,IDOTRR,0.25,3276,TA,72000
1370,3,1344,0.0,536.0,1950,2,0.0,IDOTRR,0.25,10752,TA,82375
392,6,2119,583.0,689.0,1972,3,0.0,NWAmes,0.42857142857142855,14833,TA,158000
1351,5,1285,240.0,672.0,2001,1,1.0,BrkSide,0.16666666666666666,7710,TA,127000
246,7,1433,528.0,1433.0,1987,2,1.0,SawyerW,0.5,5732,Gd,270000
802,8,2132,612.0,1496.0,2009,2,1.0,SawyerW,0.4,10660,Gd,316600
1404,6,1357,312.0,1019.0,2006,1,1.0,Edwards,0.2,6785,TA,177000
803,7,2196,701.0,2158.0,1991,2,0.0,SawyerW,0.2857142857142857,15372,Gd,271900
1595,5,1304,336.0,264.0,1976,2,0.0,MeadowV,0.5,5216,Gd,115000
1319,8,2358,0.0,684.0,1987,2,0.0,OldTown,0.25,18864,TA,122000
2231,8,2726,691.0,279.0,1986,3,0.0,Crawfor,0.5,16356,Gd,315000
2162,7,1797,639.0,939.0,2006,3,0.0,CollgCr,0.375,14376,Gd,213500
2622,5,1040,625.0,0.0,1950,1,0.0,NAmes,0.2,5200,NA,109500
1300,5,789,250.0,789.0,1950,1,0.0,OldTown,0.2,3945,TA,115000
2505,7,1143,588.0,1143.0,2004,2,0.0,Somerst,0.4,5715,Gd,176400
582,6,1489,462.0,1489.0,1968,2,0.0,NWAmes,0.2857142857142857,10423,TA,185750
1458,8,1852,660.0,1004.0,2000,3,0.0,CollgCr,0.42857142857142855,12964,Gd,230000
281,4,960,0.0,960.0,1958,1,0.0,Edwards,0.2,4800,TA,90000
1499,10,5642,1418.0,6110.0,2008,3,2.0,Edwards,0.25,67704,Ex,160000
2298,5,768,624.0,768.0,1970,1,1.0,Mitchel,0.2,3840,Gd,129500
2580,6,1124,353.0,1124.0,1994,1,1.0,NAmes,0.16666666666666666,6744,TA,153000
568,6,1224,528.0,612.0,2009,3,0.0,Somerst,0.75,4896,Gd,173733
1807,6,1100,0.0,1100.0,2007,2,0.0,SawyerW,0.3333333333333333,6600,Gd,146000
129,6,1556,470.0,782.0,1950,2,0.0,NAmes,0.3333333333333333,9336,TA,172500
2294,6,1356,528.0,1244.0,1977,2,2.0,Mitchel,0.3333333333333333,8136,Gd,188000
1860,6,1262,460.0,1262.0,1976,2,1.0,Veenker,0.3333333333333333,7572,Gd,181500
839,7,1661,550.0,799.0,1996,3,1.0,CollgCr,0.5,9966,Gd,212000
2349,7,1857,482.0,945.0,1978,3,0.0,NWAmes,0.375,14856,TA,188900
1903,3,666,0.0,666.0,1950,1,1.0,BrkSide,0.25,2664,Fa,64500
234,6,1981,522.0,1117.0,1992,3,1.0,ClearCr,0.375,15848,Gd,230000
2172,5,1351,576.0,901.0,1950,1,1.0,Edwards,0.14285714285714285,9457,TA,122000
2588,5,1005,319.0,1005.0,1956,1,0.0,NAmes,0.16666666666666666,6030,TA,133500
1289,6,2792,520.0,1510.0,1950,2,0.0,OldTown,0.25,22336,Gd,256000
1596,5,1475,336.0,550.0,1976,2,0.0,MeadowV,0.3333333333333333,8850,Gd,129500
264,8,1978,850.0,1978.0,2003,3,1.0,CollgCr,0.375,15824,Gd,318000
451,8,1606,871.0,1598.0,2006,2,0.0,NridgHt,0.3333333333333333,9636,Gd,255900
536,6,1158,0.0,1158.0,2004,2,0.0,SawyerW,0.4,5790,Gd,143500
43,8,1822,678.0,1822.0,2006,2,0.0,NridgHt,0.25,14576,Ex,259000
2223,6,2259,450.0,1809.0,1953,2,1.0,Crawfor,0.2857142857142857,15813,Gd,217000
2009,6,1635,440.0,1065.0,1950,2,0.0,BrkSide,0.3333333333333333,9810,Gd,210000
394,5,1002,902.0,1002.0,1970,1,1.0,NAmes,0.2,5010,TA,148500
1738,6,1412,432.0,616.0,2007,3,0.0,Gilbert,0.5,8472,Gd,156932
1196,5,1728,576.0,1728.0,1965,2,0.0,NAmes,0.2,17280,TA,145000
828,7,1290,662.0,1282.0,2007,2,1.0,CollgCr,0.3333333333333333,7740,Gd,200000
1694,10,2046,878.0,1994.0,2006,3,1.0,NridgHt,0.42857142857142855,14322,Ex,450000
571,6,1471,440.0,729.0,1999,3,0.0,Somerst,0.5,8826,Gd,172500
1192,6,2614,624.0,1522.0,1997,3,0.0,NWAmes,0.3333333333333333,23526,TA,240000
1806,8,2466,610.0,1580.0,2005,3,0.0,Somerst,0.375,19728,Gd,340000
962,8,1466,610.0,1466.0,2007,2,0.0,Timber,0.2857142857142857,10262,Gd,201000
2142,5,969,440.0,969.0,1975,2,0.0,CollgCr,0.4,4845,TA,122000
1648,7,1664,663.0,1529.0,1985,2,1.0,NWAmes,0.2857142857142857,11648,Gd,213000
618,6,1691,550.0,1680.0,1967,1,1.0,NAmes,0.2,8455,TA,175000
2108,7,1208,628.0,1208.0,2007,2,1.0,CollgCr,0.3333333333333333,7248,Gd,195400
772,5,1052,668.0,1052.0,1967,2,0.0,Sawyer,0.3333333333333333,6312,TA,113500
2672,6,1577,312.0,972.0,1950,1,0.0,BrkSide,0.16666666666666666,9462,TA,140200
2492,5,909,294.0,882.0,1968,1,0.0,Sawyer,0.2,4545,TA,116000
2903,9,1838,682.0,1838.0,2006,2,1.0,Timber,0.2222222222222222,16542,Gd,359900
2783,6,1388,317.0,675.0,1977,2,0.0,CollgCr,0.3333333333333333,8328,Gd,157500
786,5,1867,303.0,1617.0,1993,1,1.0,ClearCr,0.14285714285714285,13069,TA,190000
740,5,1301,440.0,1145.0,1950,1,0.0,BrkSide,0.2,6505,TA,100000
2546,6,1251,461.0,1251.0,1964,1,1.0,NAmes,0.16666666666666666,7506,TA,160000
851,7,1444,577.0,1431.0,2001,2,1.0,CollgCr,0.3333333333333333,8664,Gd,203000
1833,8,2810,750.0,1453.0,1990,3,0.0,NoRidge,0.3333333333333333,25290,Ex,302000
76,6,923,264.0,923.0,1980,2,0.0,SawyerW,0.4,4615,Gd,143000
2151,8,2452,683.0,1028.0,1999,3,0.0,CollgCr,0.3333333333333333,22068,Gd,267000
1880,4,1224,530.0,0.0,1964,2,0.0,NAmes,0.25,9792,NA,103000
2907,6,1337,405.0,1237.0,1998,2,1.0,Mitchel,0.4,6685,Ex,153500
1831,5,1701,611.0,1390.0,1981,2,1.0,Sawyer,0.3333333333333333,10206,Gd,171000
2836,4,1669,288.0,1093.0,1950,2,0.0,Edwards,0.2222222222222222,15021,TA,107000
1955,6,952,288.0,952.0,1968,1,1.0,NAmes,0.2,4760,TA,128500
1926,5,922,308.0,922.0,1957,1,1.0,NAmes,0.2,4610,TA,116000
2924,5,1126,484.0,1126.0,1977,2,1.0,Mitchel,0.4,5630,TA,160000
1003,8,1280,506.0,1280.0,1992,2,0.0,StoneBr,0.4,6400,Gd,180000
1667,5,914,368.0,914.0,2002,1,0.0,NAmes,0.2,4570,TA,133000
2905,7,1368,784.0,1288.0,1997,2,2.0,Mitchel,0.25,10944,Gd,215000
921,6,1494,213.0,771.0,1950,1,0.0,Crawfor,0.14285714285714285,10458,TA,177500
1780,8,1534,484.0,1524.0,2006,2,0.0,Somerst,0.2857142857142857,10738,Gd,215000
746,5,1582,250.0,952.0,1950,2,0.0,BrkSide,0.3333333333333333,9492,TA,150000
254,7,3222,594.0,1673.0,1990,3,1.0,SawyerW,0.2727272727272727,35442,Gd,320000
606,6,1516,472.0,1516.0,1964,2,0.0,NAmes,0.3333333333333333,9096,TA,167000
2703,5,1032,260.0,0.0,1950,1,0.0,Edwards,0.16666666666666666,6192,NA,125000
1306,3,1588,0.0,448.0,1992,2,0.0,OldTown,0.3333333333333333,9528,Fa,65000
2102,7,1316,440.0,1316.0,2007,2,0.0,CollgCr,0.3333333333333333,7896,Gd,200141
1784,7,1528,480.0,1528.0,2007,5,0.0,Somerst,0.8333333333333334,9168,Gd,235876
941,5,2168,576.0,760.0,1993,2,0.0,IDOTRR,0.18181818181818182,23848,TA,123000
2699,5,1422,288.0,806.0,1951,1,1.0,Sawyer,0.14285714285714285,9954,TA,137500
2127,4,990,0.0,990.0,1995,1,1.0,CollgCr,0.2,4950,Gd,123600
2607,6,1324,440.0,1088.0,1965,2,0.0,NAmes,0.3333333333333333,7944,TA,160000
1754,6,1690,463.0,924.0,2000,3,0.0,Gilbert,0.42857142857142855,11830,Gd,181000
1367,5,825,720.0,825.0,1995,1,1.0,OldTown,0.25,3300,TA,125000
580,6,1556,441.0,727.0,1968,2,0.0,NWAmes,0.25,12448,TA,154000
341,6,1797,616.0,1152.0,1994,3,1.0,Mitchel,0.42857142857142855,12579,Gd,231000
26,5,1056,304.0,1056.0,1968,1,1.0,NAmes,0.16666666666666666,6336,TA,142000
2667,10,3608,840.0,1107.0,1993,3,0.0,OldTown,0.25,43296,TA,475000
2884,8,1778,495.0,1573.0,2006,2,2.0,Crawfor,0.4,8890,Ex,375000
28,4,864,0.0,864.0,1971,1,0.0,NAmes,0.2,4320,TA,115000
531,7,1221,400.0,1221.0,2005,2,1.0,Somerst,0.3333333333333333,7326,Gd,185000
2189,6,865,216.0,660.0,1995,1,1.0,Edwards,0.25,3460,TA,108500
2508,7,1223,480.0,600.0,2005,3,0.0,Somerst,0.75,4892,Gd,147400
573,7,1452,506.0,691.0,1999,3,1.0,Somerst,0.5,8712,Gd,156000
1363,5,1308,400.0,880.0,1978,2,0.0,IDOTRR,0.3333333333333333,7848,TA,120000
487,7,1374,400.0,384.0,2004,3,0.0,Gilbert,0.42857142857142855,9618,Gd,167000
1083,7,1504,437.0,1346.0,2006,2,0.0,Blmngtn,0.2857142857142857,10528,Gd,191000
1620,6,1384,390.0,384.0,1997,3,0.0,Gilbert,0.42857142857142855,9688,Gd,161500
1929,5,1411,310.0,1204.0,1975,1,0.0,NAmes,0.14285714285714285,9877,TA,130000
1820,5,970,624.0,970.0,1963,1,1.0,Sawyer,0.2,4850,TA,132500
1398,5,904,912.0,864.0,1970,1,0.0,Sawyer,0.2,4520,Gd,144000
2177,5,2233,579.0,0.0,1979,3,0.0,Edwards,0.2727272727272727,24563,NA,141000
2144,4,875,728.0,385.0,2006,1,0.0,CollgCr,0.2,4375,TA,117000
2697,6,754,0.0,520.0,1982,1,1.0,IDOTRR,0.2,3770,TA,84500
1403,4,1663,529.0,1364.0,1994,1,1.0,ClearCr,0.16666666666666666,9978,Gd,256000
596,5,925,429.0,925.0,1965,1,1.0,NAmes,0.2,4625,TA,117500
922,5,1308,256.0,728.0,1950,2,1.0,Crawfor,0.2857142857142857,9156,TA,160000
2065,5,1375,323.0,1240.0,1998,1,1.0,Sawyer,0.16666666666666666,8250,TA,187000
1710,8,2385,818.0,1317.0,2003,3,1.0,NridgHt,0.42857142857142855,16695,Ex,350000
1034,5,1792,480.0,896.0,1974,4,0.0,NAmes,0.5,14336,Gd,133000
1057,8,2464,650.0,2418.0,2007,3,1.0,NridgHt,0.3333333333333333,22176,Ex,417500
470,7,1569,660.0,1386.0,2007,2,1.0,Blmngtn,0.2857142857142857,10983,Gd,175900
819,9,1680,1138.0,1555.0,2009,2,1.0,CollgCr,0.25,13440,Ex,323262
2160,7,1337,531.0,1337.0,2003,2,1.0,CollgCr,0.3333333333333333,8022,Gd,185000
2552,6,816,240.0,816.0,1950,1,1.0,NAmes,0.25,3264,TA,129800
41,7,1541,532.0,1541.0,2005,2,0.0,NridgHt,0.2857142857142857,10787,Gd,220000
742,4,1573,240.0,884.0,1995,1,0.0,BrkSide,0.16666666666666666,9438,TA,133000
686,4,1461,384.0,832.0,1996,2,0.0,NAmes,0.3333333333333333,8766,TA,133500
314,6,2048,776.0,1958.0,1976,3,0.0,Mitchel,0.3333333333333333,18432,TA,170000
1630,6,1642,392.0,903.0,1994,3,0.0,Gilbert,0.42857142857142855,11494,Gd,168000
191,6,1470,624.0,738.0,1994,2,0.0,OldTown,0.3333333333333333,8820,Fa,140750
1626,6,2299,482.0,938.0,2003,4,0.0,Gilbert,0.5714285714285714,16093,Gd,204000
59,7,2035,434.0,884.0,2001,3,0.0,Gilbert,0.375,16280,Gd,222500
2632,5,999,300.0,925.0,1962,1,1.0,NAmes,0.16666666666666666,5994,TA,134500
1835,8,1378,540.0,1378.0,2004,2,1.0,Somerst,0.3333333333333333,8268,Gd,214000
2675,5,1118,410.0,793.0,1950,1,1.0,OldTown,0.2,5590,Gd,119900
1503,4,1440,0.0,1440.0,1955,2,0.0,Edwards,0.25,11520,TA,118000
1963,5,1134,254.0,1010.0,2002,1,0.0,NAmes,0.16666666666666666,6804,TA,135000
1352,6,1848,370.0,833.0,2000,2,0.0,BrkSide,0.25,14784,TA,207000
1519,6,1694,576.0,1181.0,1950,2,0.0,SWISU,0.2857142857142857,11858,TA,136500
1305,4,901,281.0,901.0,2000,1,0.0,OldTown,0.25,3604,TA,107900
2014,6,1409,528.0,861.0,1950,2,1.0,BrkSide,0.3333333333333333,8454,TA,126000
1,6,1656,528.0,1080.0,1960,1,1.0,NAmes,0.14285714285714285,11592,TA,215000
1052,10,2332,846.0,1682.0,2008,3,1.0,NridgHt,0.3333333333333333,20988,Ex,426000
622,5,1113,264.0,1113.0,2007,1,0.0,NAmes,0.2,5565,TA,147000
913,6,1232,440.0,816.0,2000,1,0.0,Crawfor,0.16666666666666666,7392,TA,147500
1058,9,1950,706.0,1950.0,2007,2,1.0,NridgHt,0.2857142857142857,13650,Ex,383000
2348,7,1872,604.0,1845.0,1988,2,1.0,NWAmes,0.3333333333333333,11232,Gd,241500
1527,6,1264,400.0,676.0,1995,1,0.0,Crawfor,0.16666666666666666,7584,Gd,147500
1011,8,2500,683.0,1168.0,2005,4,0.0,StoneBr,0.4444444444444444,22500,Ex,355000
1332,5,784,0.0,784.0,1950,1,1.0,BrkSide,0.2,3920,TA,109500
709,2,612,308.0,0.0,1950,1,0.0,OldTown,0.25,2448,NA,45000
209,7,2403,349.0,1032.0,1950,2,0.0,ClearCr,0.2,24030,TA,244400
619,6,1644,418.0,1416.0,1953,1,1.0,NAmes,0.14285714285714285,11508,TA,167000
2150,7,1729,542.0,860.0,2002,3,0.0,CollgCr,0.42857142857142855,12103,Gd,200000
2704,5,879,180.0,830.0,1950,1,0.0,SWISU,0.25,3516,TA,80000
2839,5,864,572.0,864.0,1990,1,1.0,Edwards,0.2,4320,TA,115000
1242,6,1196,297.0,1196.0,1956,1,1.0,NAmes,0.16666666666666666,7176,Gd,139000
2714,6,1400,440.0,672.0,1978,2,0.0,Sawyer,0.3333333333333333,8400,TA,149500
799,4,1510,296.0,755.0,1950,1,1.0,Edwards,0.14285714285714285,10570,TA,108000
1260,4,1294,0.0,0.0,2000,2,0.0,OldTown,0.2857142857142857,9058,NA,106250
2107,7,1240,826.0,1240.0,2006,2,0.0,CollgCr,0.4,6200,Gd,194000
2486,5,988,624.0,988.0,1962,1,1.0,Sawyer,0.16666666666666666,5928,TA,129500
1911,5,1560,792.0,1560.0,1968,2,0.0,NAmes,0.25,12480,TA,126000
896,5,1368,195.0,1078.0,1950,1,1.0,Edwards,0.16666666666666666,8208,Fa,120000
272,7,1484,606.0,1473.0,2005,2,1.0,CollgCr,0.2857142857142857,10388,Gd,213000
2521,8,1226,484.0,1226.0,1980,1,1.0,Greens,0.25,4904,Gd,190000
2324,6,1169,402.0,1160.0,1994,2,1.0,Gilbert,0.3333333333333333,7014,Gd,183500
1953,7,1651,276.0,725.0,1999,2,1.0,NAmes,0.3333333333333333,9906,TA,172000
887,4,816,288.0,816.0,1958,1,1.0,Edwards,0.3333333333333333,2448,TA,100000
1479,7,1564,814.0,1564.0,2007,2,0.0,CollgCr,0.3333333333333333,9384,Gd,218836
1317,6,1912,672.0,482.0,2000,2,0.0,OldTown,0.2857142857142857,13384,Fa,163000
1750,7,1525,534.0,1510.0,2006,3,0.0,Gilbert,0.5,9150,Gd,206580
2815,6,1456,390.0,728.0,2006,3,0.0,CollgCr,0.375,11648,Gd,163990
2692,5,1330,390.0,396.0,2004,1,0.0,IDOTRR,0.14285714285714285,9310,Fa,116500
1090,7,1720,400.0,840.0,2003,3,0.0,Gilbert,0.42857142857142855,12040,Gd,188000
1912,5,1280,432.0,793.0,1966,2,1.0,NAmes,0.3333333333333333,7680,TA,175000
1634,8,1179,480.0,1166.0,1988,2,1.0,StoneBr,0.4,5895,Gd,182000
1974,5,960,576.0,850.0,1980,1,0.0,OldTown,0.2,4800,TA,103000
1764,10,2633,804.0,2633.0,2002,3,1.0,NoRidge,0.375,21064,Ex,466500
634,6,988,297.0,988.0,1998,2,1.0,NAmes,0.3333333333333333,5928,TA,149500
1683,7,1055,319.0,1061.0,1978,2,0.0,NPkVill,0.5,4220,Gd,142500
2199,5,1422,352.0,1290.0,1950,1,0.0,Crawfor,0.16666666666666666,8532,TA,136500
2789,6,1320,484.0,630.0,1994,3,0.0,Landmrk,0.6,6600,Gd,137000
1018,7,1688,528.0,1675.0,1988,2,1.0,NWAmes,0.3333333333333333,10128,Gd,226500
14,7,1341,506.0,1300.0,1990,2,1.0,Gilbert,0.4,6705,Gd,171500
2782,5,954,576.0,911.0,1976,1,0.0,CollgCr,0.16666666666666666,5724,TA,132500
2626,3,1040,400.0,0.0,1950,2,0.0,NAmes,0.3333333333333333,6240,NA,87500
1175,7,1789,546.0,858.0,2001,3,1.0,Somerst,0.42857142857142855,12523,TA,223000
1232,6,1537,462.0,1319.0,2005,2,1.0,NAmes,0.2857142857142857,10759,TA,174000
2590,5,884,270.0,884.0,1991,1,1.0,NAmes,0.25,3536,TA,142000
2463,8,1489,776.0,1489.0,2006,2,0.0,Somerst,0.2857142857142857,10423,Gd,232600
2358,6,1309,484.0,1040.0,1999,2,1.0,NWAmes,0.4,6545,TA,181000
2911,6,2521,576.0,942.0,1973,3,1.0,MeadowV,0.3,25210,Gd,151400
1699,8,1634,866.0,1626.0,2006,2,0.0,NridgHt,0.2857142857142857,11438,Gd,250000
115,7,1714,496.0,980.0,1988,3,0.0,NWAmes,0.42857142857142855,11998,Gd,196500
1998,7,2454,576.0,819.0,1987,2,0.0,OldTown,0.25,19632,TA,185000
589,6,1216,336.0,1216.0,1969,1,1.0,NWAmes,0.2,6080,TA,113000
1641,8,1419,567.0,1419.0,2007,2,1.0,StoneBr,0.2857142857142857,9933,Gd,392000
2821,6,980,0.0,945.0,1975,2,2.0,Edwards,0.5,3920,Gd,127500
1846,6,1573,440.0,756.0,2000,3,0.0,Somerst,0.75,6292,Gd,177000
1805,6,2443,744.0,1158.0,2004,3,0.0,Somerst,0.3333333333333333,21987,Gd,265000
1853,8,2362,1105.0,1220.0,1998,3,1.0,Somerst,0.375,18896,Ex,312500
1321,10,2775,880.0,1237.0,2000,4,0.0,OldTown,0.4444444444444444,24975,TA,325000
564,8,2014,864.0,2014.0,1980,2,1.0,Veenker,0.3333333333333333,12084,Gd,275000
1771,7,2520,721.0,1203.0,1995,3,0.0,NoRidge,0.3333333333333333,22680,Gd,290000
90,6,1494,461.0,1208.0,2002,2,1.0,Sawyer,0.2857142857142857,10458,TA,169000
2684,5,616,205.0,616.0,1950,1,0.0,BrkSide,0.25,2464,TA,89000
13,6,1465,393.0,789.0,1998,3,0.0,Gilbert,0.42857142857142855,10255,Gd,180400
445,8,1629,880.0,3206.0,2004,2,1.0,NridgHt,0.2857142857142857,11403,Gd,284000
1914,5,912,275.0,912.0,1958,1,0.0,NAmes,0.2,4560,TA,114500
2811,7,1552,782.0,1552.0,2006,2,0.0,CollgCr,0.2857142857142857,10864,Gd,212900
850,7,1430,605.0,1413.0,2002,2,0.0,CollgCr,0.3333333333333333,8580,Gd,187100
1844,6,1458,440.0,729.0,1999,3,0.0,Somerst,0.6,7290,Gd,176000
2225,6,1488,552.0,1488.0,1968,2,1.0,Crawfor,0.2857142857142857,10416,Gd,215000
1477,7,1582,520.0,770.0,2004,3,0.0,CollgCr,0.5,9492,Gd,185900
399,4,864,660.0,864.0,1970,1,0.0,NAmes,0.2,4320,TA,120500
2431,5,1838,372.0,732.0,2005,3,0.0,Gilbert,0.42857142857142855,12866,Gd,192140
1605,5,816,264.0,816.0,2008,1,1.0,Mitchel,0.2,4080,TA,130500
897,4,1529,240.0,0.0,1950,2,0.0,Edwards,0.2222222222222222,13761,NA,98000
1426,9,2276,1348.0,2271.0,2008,2,1.0,CollgCr,0.2857142857142857,15932,Gd,475000
2240,5,1077,338.0,961.0,1950,1,0.0,IDOTRR,0.16666666666666666,6462,Fa,67000
1706,8,2161,789.0,1582.0,2007,2,1.0,NridgHt,0.25,17288,Ex,325624
2252,7,1409,576.0,1409.0,2002,2,1.0,Mitchel,0.5,5636,Gd,245000
1136,5,1114,576.0,1114.0,2004,2,1.0,SawyerW,0.3333333333333333,6684,TA,159000
1877,5,1073,515.0,1073.0,1965,2,1.0,NAmes,0.3333333333333333,6438,TA,156000
424,10,2402,672.0,3094.0,2008,2,1.0,NridgHt,0.2,24020,Ex,555000
1182,6,1232,516.0,1232.0,1984,2,0.0,Veenker,0.3333333333333333,7392,Gd,162500
2750,6,1440,920.0,1344.0,1993,2,2.0,SawyerW,0.25,11520,Gd,224500
1016,6,1488,738.0,1488.0,1950,3,0.0,Gilbert,0.5,8928,TA,133000
2436,7,1509,393.0,783.0,2003,3,0.0,Gilbert,0.375,12072,Gd,180000
1607,5,845,264.0,845.0,2005,1,0.0,Mitchel,0.16666666666666666,5070,TA,134500
2337,10,2945,641.0,1410.0,2006,4,0.0,StoneBr,0.4,29450,Ex,438780
1233,6,1431,296.0,1099.0,1962,1,1.0,NAmes,0.16666666666666666,8586,Gd,165000
419,5,892,288.0,892.0,1967,1,0.0,NAmes,0.2,4460,TA,100000
633,7,1329,441.0,1329.0,1960,2,0.0,NAmes,0.4,6645,TA,176000
2722,5,1779,454.0,1763.0,1974,2,1.0,Sawyer,0.3333333333333333,10674,TA,170000
469,7,1555,660.0,1373.0,2007,2,0.0,Blmngtn,0.2857142857142857,10885,Gd,174000
1365,6,1236,384.0,768.0,1950,2,1.0,IDOTRR,0.3333333333333333,7416,TA,127000
1098,7,1651,450.0,831.0,1999,3,0.0,Gilbert,0.42857142857142855,11557,Gd,185900
711,5,886,273.0,190.0,1996,1,0.0,OldTown,0.25,3544,Fa,91300
2808,6,1700,544.0,1682.0,2003,2,1.0,CollgCr,0.2857142857142857,11900,Gd,200000
